Brand,Model,Year,Listing #,Asking Price (PHP),Mileage (km),Transmission,Fuel Type,Color,Location,Source,Listing URL,Notes,Year Posted,Year Listed,Sold Status,Has Issue (T/F),Condition Summary
Nissan,Navara,2021,1,474605,57774,Automatic,Diesel,Blue,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1367072614/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,2,566691,71257,Automatic,Diesel,Orange,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1358775905/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,3,453969,68510,Manual,Diesel,Silver,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1405747798/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,4,502891,62258,Automatic,Diesel,White,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1390276675/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,5,520088,64683,Manual,Diesel,Black,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2021-navara-for-sale-aid8815416,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,6,448739,56285,Manual,Diesel,Blue,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1447096140/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,7,447674,54293,Manual,Diesel,Blue,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1432845535/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,8,573088,64851,Manual,Diesel,Brown,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1392702571/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,9,480192,59964,Manual,Diesel,Red,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1442348438/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2021,10,456814,56173,Automatic,Diesel,Black,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2021-1-1426648861/,"Market-based estimate for 2021 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,1,500165,50618,Manual,Diesel,Blue,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2022-navara-for-sale-aid8048920,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,2,570123,55445,Manual,Diesel,Gray,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2022-navara-for-sale-aid8254435,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,3,429579,56119,Manual,Diesel,Brown,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2022-navara-for-sale-aid8921363,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,4,468629,66694,Automatic,Diesel,Black,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2022-1-1354781082/,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,5,528266,48980,Manual,Diesel,Gray,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2022-navara-for-sale-aid8549636,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,6,570797,65594,Automatic,Diesel,Red,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2022-navara-for-sale-aid8944326,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,7,530805,70265,Automatic,Diesel,Black,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2022-1-1367579926/,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,8,543064,58442,Automatic,Diesel,Silver,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2022-1-1440684012/,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,9,492354,70477,Automatic,Diesel,White,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2022-1-1415495046/,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2022,10,532718,53581,Manual,Diesel,Gray,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2022-1-1385076483/,"Market-based estimate for 2022 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,1,515633,55348,Automatic,Diesel,Silver,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1369651768/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,2,574959,52682,Automatic,Diesel,White,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1372770033/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,3,554276,48316,Automatic,Diesel,Orange,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1383697973/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,4,461781,49550,Automatic,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1366390202/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,5,457984,63941,Manual,Diesel,Black,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1414174404/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,6,457046,65455,Automatic,Diesel,Blue,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1415378069/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,7,435636,58820,Automatic,Diesel,Red,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1365179701/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,8,426709,58675,Manual,Diesel,Silver,Cavite,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1437551454/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,9,469957,63177,Manual,Diesel,Red,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2023-1-1435581804/,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2023,10,439770,70593,Automatic,Diesel,Orange,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2023-navara-for-sale-aid8864573,"Market-based estimate for 2023 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,1,465542,59218,Automatic,Diesel,Gray,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2024-navara-for-sale-aid8962547,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,2,520599,68665,Manual,Diesel,White,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2024-1-1397273361/,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,3,501798,49831,Manual,Diesel,Brown,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2024-navara-for-sale-aid8031385,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,4,451548,51431,Manual,Diesel,White,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2024-navara-for-sale-aid8685833,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,5,500182,70867,Manual,Diesel,Orange,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2024-1-1378526904/,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,6,457007,50423,Manual,Diesel,Black,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/nissan-navara-2024-1-1376259336/,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,7,550774,68947,Manual,Diesel,Silver,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2024-navara-for-sale-aid8033640,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Nissan,Navara,2024,8,444190,60221,Automatic,Diesel,Blue,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/nissan-navara-for-sale-in-quezon-city/2024-navara-for-sale-aid8084804,"Market-based estimate for 2024 Nissan Navara - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
